6129760,6129760,8.5,(11人评价),皆藤章 / 吉沅洪 / 轻工 / 2011-5 / 38.00元
3887013,3887013,0,(目前无人评价),T. Berry Brazelton / Addison-Wesley Publishing Company / 1992-10-20 / USD 24.95
3215776,3215776,8.9,(22人评价),玛种亚·蒙台梭利 / 2008-8 / 39.80元
11626561,11626561,8.1,(30人评价),章梓茂 / 中央编译出版社 / 2012-9 / 28.80元
30304986,30304986,8.3,(79人评价),黄扬名 / 中信出版集团 / 2018-9 / 49.00
1808657,1808657,8.2,(226人评价),John Holt / 张雪兰 / 陕西人民美术出版社 / 2006-6 / 21.00元
10537771,10537771,9.1,(267人评价),[美] 布鲁斯·D·佩里、Maia Szalavitz / 曾早垒 / 重庆大学出版社 / 2012-1 / 27.00元
1872158,1872158,8.2,(11030人评价),[英] 威廉·戈尔丁 / 龚志成 / 上海译文出版社 / 2006-8 / 13.00元
1918185,1918185,8.3,(15人评价),D. W. Winnicott / Routledge / 2005-11 / USD 27.50
3731113,3731113,7.4,(124人评价),徐累 主编 / 中国人民大学出版社 / 2009年04月 / 48.00元
1443891,1443891,0,(少于10人评价),皮亚杰 / 华东师范大学出版社 / 2005-9 / 26.00元
3398362,3398362,8.1,(55人评价),[美]Babara Ganim、[美]Susan Fox / 谭晨 / 中国轻工业出版社 / 1970-1 / 28.00元
10515314,10515314,9.1,(968人评价),荣格、C. G. Jung / 中央编译出版社 / 2012-3 / 298.00元
27148381,27148381,0,(少于10人评价),张思娜 / 电子工业出版社 / 2017-7-1 / 49.80元
1879829,1879829,8.4,(716人评价),吉姆·崔利斯 / 天津教育出版社 / 2006-8 / 29.80元
5354104,5354104,8.8,(70人评价),海姆·G·吉诺特 / 张雪兰 / 2010-11 / 21.00元
6724495,6724495,,(10人评价),伊丽莎白•帕特丽 Elizabeth Pantley / 黄诗殷、唐子俊 等 / 世界图书出版公司 / 2011-9-1 / 45.00元
27615512,27615512,8.3,(153人评价),[美] 爱利克·埃里克森 / 高丹妮、李妮 / 世界图书出版有限公司 / 2018-1-1 / 88.00元
26303525,26303525,9.0,(24人评价),（法）劳伦斯•达科特 / 姜余 / 漓江出版社 / 2015-11-1 / 28.00
6857343,6857343,8.4,(105人评价),【美】马蒂·兰妮 / 赵曦、刘洋 / 吉林出版集团 北方妇女儿童出版社 / 2011-9 / 29.80元
1043813,1043813,7.8,(68人评价),［美］泰勒・何德兰、［英］坎贝尔・布朗士 / 魏长保、黄一九、宣方 / 群言出版社 / 2000 / 22.80
1394365,1394365,8.7,(185人评价),茱蒂.哈里斯 (Judith R.Harris) / 洪蘭 / 商周出版 / 2000年06月01日
1918185,1918185,8.3,(15人评价),D. W. Winnicott / Routledge / 2005-11 / USD 27.50
2401376,2401376,0,(少于10人评价),Jean Piaget / Routledge / 2001-11 / 183.00元
3420606,正面管教           : 如何不惩罚、不娇纵地有效管教孩子,8.7,(5634人评价),[美] 简·尼尔森 (Jane Nelsen) / 玉冰 / 京华出版社 / 2009-1 / 29.00元
35295592,小狗钱钱,9.2,(1254人评价),[德]博多·舍费尔 / 文燚 / 中信出版集团 / 2021-2 / 39.80元
26061406,"小狗钱钱           : 引导孩子正确认识财富、创造财富的“金钱童话""",9.1,(5135人评价),博多·舍费尔 (Schafer B.) / 王钟欣、于茜 / 四川少年儿童出版社 / 2014-3-1 / CNY 22.00
6759256,你就是孩子最好的玩具,8.3,(1554人评价),金伯莉·布雷恩 / 夏欣茁 / 2011-8 / 29.80元
26612510,教养的迷思           : 父母的教养方式能否决定孩子的人格发展？,8.0,(1102人评价),[美] 朱迪斯·哈里斯 / 张庆宗 / 上海译文出版社 / 2015-9-1 / 58
3465080,好妈妈胜过好老师           : 一个教育专家16年的教子手记,8.9,(10168人评价),尹建莉 / 作家出版社 / 2009-1-1 / 28.00元
26304087,孩子：挑战           : The Challenge/Simplified Chinese Edition,9.1,(2180人评价),【美】鲁道夫·德雷克斯、【美】薇姬·索尔兹 / 甄颖 / 生活·读书·新知三联书店 生活书店出版有限公司 / 2015-1 / 48.00元
34481379,园丁与木匠           : 顶级心理学家教你高手父母的教养观,8.1,(1322人评价),[美] 艾莉森•高普尼克(Alison Gopnik) / 刘家杰、赵昱鲲 / 湛庐文化/浙江人民出版社 / 2019-7-25 / 69.90元
4796701,养育男孩,7.1,(2067人评价),史蒂夫·比达尔夫 / 丰俊功、宋修华 / 中信出版社 / 2010-4 / 22.00元
2275635,如何说孩子才会听，怎么听孩子才肯说,8.8,(3544人评价),[美]阿黛尔•法伯 伊莱恩•玛兹丽施 / 安燕玲 / 中央编译出版社 / 2007-11 / 26.80元
6084402,游戏力           : 随时随地激活孩子天性中的合作与勇气,8.6,(1770人评价),"[美]劳伦斯·科恩（Lawrence J. Cohen, Ph.D.） / 李岩 / 军事谊文出版社 / 2011-5-1 / 39.00元"
34917698,童年的秘密,8.8,(109人评价),[意]蒙台梭利 / 李依臻 / 江西人民出版社 / 2019-12-20 / 39.00
26681417,P.E.T.父母效能训练           : 让亲子沟通如此高效而简单,9.1,(1061人评价),托马斯·戈登 / 琼林 / 中国发展出版社 / 2015-10-13 / CNY 35.00
30358363,被忽视的孩子           : 如何克服童年的情感忽视,8.4,(1071人评价),[美]乔尼丝·韦布（Jonice Webb）、[美]克里斯蒂娜·穆塞洛 / 王诗溢、李沁芸 / 机械工业出版社 / 2018-10-22 / 49.00
25919714,养育女孩,7.8,(1148人评价),（澳）史蒂夫·比达尔夫 / 钟煜 / 中信出版社 / 2014-4-1 / 32.00
1067049,孩子，把你的手给我           : 与孩子实现真正有效沟通的方法,8.8,(1790人评价),[美] 海姆·G.吉诺特 / 张雪兰 / 京华出版社 / 2004-9 / 18.80元
34990917,影响孩子阅读世界的100本童书,8.8,(57人评价),[英] 罗德里克 • 凯夫（Roderick Cave）、[英] 萨拉 • 阿亚德（Sara Ayad） / 潘亚薇 / 低音 • 北京联合出版公司 / 2020-12 / 168.00
35019107,陪孩子终身成长,7.7,(692人评价),樊登 / 中国友谊出版公司 / 2020-4 / 59.00元
30330362,儿童教育心理学           : 世界上没有问题儿童,8.4,(474人评价),阿德勒 / 吕正 / 汇智博达|天津人民出版社 / 2018-9-20 / 48.00
3891855,第56号教室的奇迹           : 让孩子变成爱学习的天使,8.6,(2053人评价),雷夫•艾斯奎斯（Rafe Espuith） / 卞娜娜 / 中国城市出版社 / 2009 / 28.00元
24706978,捕捉儿童敏感期,8.2,(1669人评价),孙瑞雪 / 中国妇女出版社 / 2013-4 / 38.00元
1440146,给教师的建议,8.9,(1705人评价),[苏] B.A. 苏霍姆林斯基 / 杜殿坤 编译 / 教育科学出版社 / 1984-6 / 31.00元
10876406,如何说孩子才会听 怎么听孩子才肯说（全新修订版）,9.1,(731人评价),阿黛尔•法伯、伊莱恩•玛兹丽施 / 安燕玲 / 中央编译出版社 / 2012-7 / 28.80元
26262036,朗读手册,8.5,(529人评价),[美] 吉姆·崔利斯 / 王文 / 新星出版社 / 2016-7
4758246,夏山学校,8.7,(892人评价),A.S.尼尔 / 王克难 / 南海出版公司 / 2010-5 / 25.00元
30384461,不管教的勇气           : 跟阿德勒学育儿,7.7,(921人评价),[日]岸见一郎 / 渠海霞 / 千寻·晨光出版社 / 2018-11 / 42.00
35068952,如何给孩子讲艺术           : 5-13岁,9.3,(66人评价),[法] 弗朗索瓦丝 • 芭布－高尔（Françoise Barbe-Gall）著 / 成砚 / 低音 • 北京联合出版公司 / 2020-8 / 80.00元
26605738,做孩子最好的英语学习规划师           : 中国儿童英语习得全路线图,8.6,(1351人评价),盖兆泉 / 外研社 / 2015-2-1 / 49.8
26797268,养育的选择           : 13个育儿困惑解答给你一个科学教养观,8.6,(1196人评价),陈忻 / 中信出版版 / 2016-6 / 36.00元
25773343,伯克毕生发展心理学：从0岁到青少年（第4版）           : 从0岁到青少年,9.0,(450人评价),[美]劳拉·E·伯克 Laura E. Berk / 陈会昌 等 / 中国人民大学出版社 / 2014-1 / 79.8
35178402,郭初阳的语文课,8.9,(158人评价),郭初阳 / 北京联合出版公司 / 2020-10-1 / 168
26302003,小狗钱钱2           : 发掘和培养孩子的优秀品格,7.5,(936人评价),博多·舍费尔 / 王景楠 / 四川少年儿童出版社 / 2014-3 / 28.00
26838522,发展心理学：儿童与青少年,8.9,(282人评价),David R. Shaffer、Katherine Kipp / 邹泓 / 中国轻工业出版社 / 2016-1-1 / 88.00
3759379,父母效能训练手册           : 让你和孩子更贴心,9.1,(790人评价),戈登 / 天津社会科学院出版社 / 2009-6-1 / 29.80元
26892174,50个教育法           : 我把三个儿子送入了斯坦福,8.3,(651人评价),陈美龄 / 陈怡萍 / 上海三联出版社 / 2016-9 / 35.00
1967845,从出生到3岁           : 婴幼儿能力发展与早期教育权威指南,8.6,(809人评价),[美]伯顿·L·怀特（(Burton L.White） / 宋苗 / 京华出版社 / 2007-2 / 35.00元
22224887,全脑教养法           : 拓展儿童思维的12项革命性策略,8.4,(721人评价),丹尼尔·西格尔 / 浙江人民出版社 / 2013-4 / 39.90元
3909967,如何培养孩子的社会能力,8.0,(541人评价),默娜·R.舒尔 / 张雪兰 / 京华出版社 / 2009-8 / 22.00元
35309143,内向游戏,8.5,(59人评价),愚公子 / 北京联合出版公司 / 2021-4-1 / 78
35000498,最好的学区房是你家的书房           : 东大妈妈正面陪读法,7.6,(322人评价),[日] 佐藤亮子 / 程雨枫 / 后浪丨江苏凤凰文艺出版社 / 2020-3 / 42.00元
1956019,儿童纪律教育           : 建构性指导与规训,9.4,(106人评价),费尔兹 / 中国轻工业出版社 / 2007-1 / 42.00元
30357968,郑渊洁家庭教育课,8.2,(424人评价),郑渊洁 / 天津人民出版社 / 2018-11 / 68.00元
2990698,3-8岁儿童的数学经验,9.2,(37人评价),罗莎琳德·查尔斯沃斯 / 潘月娟 / 人民教育 / 2007-10 / 34.80元
35301511,孩子，我完全相信,8.2,(43人评价),王悦微 / 中信出版集团 / 2021-1 / 49.80
35346659,让孩子幸福的语言           : 化解育儿焦虑的29种沟通方法,,(22人评价),[日]  田中茂树 / 王俊红、杨本明 / 后浪丨漓江出版社 / 2021-4-30 / 68.00元
27015626,你就是孩子最好的玩具·升级版,8.9,(315人评价),[美]金伯莉·布雷恩（Kimberley Clayton Blaine） / 夏欣茁 / 南方出版社 / 2017-5 / 38元
34822779,当孩子遇见书,8.5,(277人评价),[日] 中川李枝子 文、[日] 山胁百合子 绘 / 陈翰希 / 后浪丨海峡文艺出版社 / 2019-10 / 45.00元
5918381,儿童的人格教育,8.3,(180人评价),阿尔弗雷德·阿德勒 / 彭正梅、彭莉莉 / 上海人民出版社 / 2011-1 / 25.00元
5363821,把整个心灵献给孩子,9.9,(58人评价),苏霍姆林斯基 / 唐其慈、毕淑之 / 天津人民出版社 / 1981年10月 / 0.96
30187704,忍住！别插手！让孩子独立的自我管理课,7.9,(539人评价),[日]高取志津香、非盈利机构法人JAM网 / 李俊 / 九州出版社 / 2018-6 / 108.00元
34970794,整体养育,8.2,(202人评价),陈忻 / 中信出版集团 / 2020-4 / 49.80元
1168575,爱和自由           : 孙瑞雪幼儿教育演讲录（第三版）,8.6,(1167人评价),孙瑞雪 / 新蕾出版社 / 2004-5 / 22.80元
30170436,自卑与超越           : 环境的意义不在于束缚，而在于我们的赋予；生命的意义是，跌倒之后，,8.6,(258人评价),阿尔弗雷德·阿德勒 / 吴红 / 江苏凤凰文艺出版社 / 2017-10 / 38.00
34874797,教育的情调,8.6,(284人评价),马克斯·范梅南 / 李树英 / 教育科学出版社 / 2019-10-1 / 39.00
27069115,父母的格局           : 成就孩子的第三种力量,8.5,(151人评价),黄静洁 / 中国妇女出版社 / 2017-1-1 / CNY 49.80
5378929,培养孩子从画画开始           : 走进孩子的涂鸦世界,8.4,(1163人评价),(日)鸟居昭美 / 于群 / 漓江出版社 / 2010-11 / 25.00元
26768783,0-8岁儿童纪律教育           : 给教师和家长的心理学建议,9.8,(86人评价),[美]Marjorie V.Fields、Patricia P.Merritt、Deborah M.Fields / 蔡菡 / 中国轻工业出版社 / 2015-6 / 68.00元
27106800,欢迎来到一年级：幼小衔接家长手册,8.7,(496人评价),卓立 / 化学工业出版社 / 2017-6-1 / 45.00元
1799781,家庭教育,8.5,(317人评价),陈鹤琴 / 华东师范大学出版社 / 2006-5 / 19.80元
1843070,儿童的人格教育,8.4,(236人评价),阿德勒 / 彭正梅 / 上海人民出版社 / 2006年6月1日 / 16.0
3420221,实用程序育儿法           : 宝宝耳语专家教你解决宝宝喂养、睡眠、情感、教育难题,8.4,(968人评价),(美)特蕾西·霍格、(美)梅林达·布劳 / 张雪兰 / 北京联合出版社 / 2009-1 / 39.00元
30320765,写给父母的未来之书           : 抓住0-7岁关键期培养一生的优势,8.5,(616人评价),郝景芳、王立铭、童行学院 / 中信出版社 / 2018-10 / 59
3205317,爱弥尔           : 论教育,8.7,(432人评价),（法）卢梭 / 胡以娜 编写 / 天津人民出版社 / 2008-08 / 12.80元
25963145,最美的教育最简单,8.5,(1496人评价),尹建莉 / 作家出版社 / 2014-8-15 / 38.00元
26690708,幼儿数学核心概念           : 教什么？怎么教？,9.4,(117人评价),美国埃里克森儿童发展研究生院、早期数学教育项目组 / 张银娜、侯宇岚、田芳 / 南京师范大学出版社 / 2015-6 / 78
3743038,写给孩子的哲学启蒙书（共6册）,9.5,(349人评价),(法)碧姬·拉贝、米歇尔·毕奇、绘画:(法)雅克·阿扎姆 / 刘岩、王川娅 / 广西师大 / 2009-5 / 188.00元
4230636,不平等的童年           : 阶层，种族和家庭生活,8.3,(1100人评价),[美] 安妮特·拉鲁 / 张旭 / 北京大学出版社 / 2009-12 / 30.00元
34795291,一个数学家的叹息           : 如何让孩子好奇、想学习、最近美丽的数学世界,8.4,(243人评价),（美）保罗·洛克哈特（Paul Lockhart） / 高翠霜 / 上海社会科学院出版社|青豆书坊 / 2019-8 / 42.80元
26792171,美国儿科学会育儿百科（第6版）,9.4,(630人评价),斯蒂文·谢尔弗 / 陈铭宇、周莉、池丽叶 / 北京科学技术出版社 / 2016-5-1 / 66
35219721,学校是比家大一点的地方           : 一土老师写给家长的105封信,9.4,(49人评价),李一诺、一土老师 / 中信出版社 / 2020-10-1 / 128
4309584,孩子的宇宙,8.5,(887人评价),河合隼雄 / 王俊 / 东方出版中心 / 2010-1 / 29.00元
34808480,孩子如何思考           : 大师级心理学家的突破性发现,7.8,(151人评价),[加]艾莉森·高普尼克 / 杨彦捷 / 湛庐文化/浙江人民出版社 / 2019-9-10 / 69.90元
25834256,培养高情商的孩子           : 让孩子受益一生的情绪管理法,8.4,(488人评价),约翰 戈特曼 / 付瑞娟 / 浙江人民出版社 / 2014-2-1 / CNY 46.90
10773248,无条件养育,8.5,(764人评价),艾尔菲·科恩 / 天津教育出版社 / 2012-6 / 29.80元
26921954,陪孩子走过小学六年（第3版）,7.5,(158人评价),刘称莲 / 北京联合出版公司 / 2016-11 / 36.00元
27163720,你的孩子和他的艺术,9.0,(100人评价),维克多·罗恩菲德 / 孙吉红、唐斌 / 浙江人民美术出版社 / 2017-4
27600345,妈妈，他们欺负我——帮孩子解决社交难题           : 帮孩子解决社交难题,9.1,(49人评价),【美】迈克尔.汤普森、【美】劳伦斯.科恩、【美】凯瑟琳.奥尼尔.格雷斯 / 游戏力翻译组 / 中国人口出版社 / 2017-12-5 / 39
35285598,哲学家小孩,0,(少于10人评价),[西]约尔迪·诺曼（Jordi Nomen） / 张晓璇 / 低音 • 北京联合出版公司 / 2021-4 / 45.00元
25826896,汉声数学图画书           : 世界级数学专家和图画书大师合力打造。,9.2,(116人评价),[美] 富兰克林·布朗利、明德尔•西托默 / 贵州人民出版社 / 2013-11-8 / 1080
25788102,叛逆不是孩子的错           : 不打、不骂、不动气的温暖教养术,7.7,(191人评价),（美）杰弗里•伯恩斯坦（Jeffrey Bernstein) / 陶志琼 / 机械工业出版社 / 2013-12 / 35.00
24307508,幸福的种子           : 亲子共读图画书,8.8,(834人评价),(日)松居直 / 刘涤昭 / 二十一世纪出版社 / 2013-9 / 29.00元
10758030,让孩子的大脑自由,8.6,(737人评价),（美）约翰•梅迪纳 / 王佳艺 / 浙江人民出版社 / 2012-6 / 42.90元
30285992,终身幼儿园           : 将创造力进行到底,7.8,(452人评价),[美]米切尔·雷斯尼克 / 赵昱鲲、王婉 / 湛庐文化/浙江教育出版社 / 2018-7 / 59.90元
25809148,孩子你慢慢来           : 龙应台“人生三书”之一,8.6,(1478人评价),龙应台 / 广西师范大学出版社 / 2014-1 / 29.80
30242520,儿童情绪认知与管理绘本（全9册）,9.1,(20人评价),[西班牙] 米雷娅•卡纳尔斯 文、[西班牙] 桑德拉•阿吉拉尔 图 / 陆烨、吴冰  译 / 低音·北京联合出版公司 / 2018-11 / 160.00元
3078487,儿童的一百种语言,8.5,(99人评价),卡洛琳·爱德华兹、莱拉·甘第尼、乔治·福尔曼 / 罗雅芬、连英式、金乃琪 / 南京师范大学出版社 / 2006年12月第1版 / 58.00元
26201895,孩子与恶,8.0,(398人评价),[日]河合隼雄 / 李静 / 东方出版中心 / 2015-4-1 / 30.00元
35009860,创造性思维           : 人工智能之父马文·明斯基论教育,7.6,(75人评价),[美] 马文·明斯基(Marvin Minsky)、[美] 辛西娅·所罗门(Cynthia Solomon)、[美] 肖潇(Xiao Xiao) / 倪晚成、刘东昌、张海东 / 人民邮电出版社 / 2020-4 / 59.00元
1703948,孩子们，你们好！           : 校园无分数教育三部曲之一,9.2,(133人评价),[苏] Ш. А. 阿莫纳什维利(Ш. А. Амонашьили) / 朱佩荣 / 教育科学出版社 / 2005 / 21.00元
25712703,父母的觉醒,8.3,(322人评价),[美]沙法丽•萨巴瑞（Shefali Tsabary） / 王臻 / 上海社会科学院出版社 / 2013-9 / 32.80
24383564,性格的力量           : 勇气、好奇心、乐观精神与孩子的未来,7.3,(198人评价),保罗·图赫 (Paul Tough) / 机械工业出版社 / 2013-5 / 36.00元
34998414,高情商养育           : 家庭生活是学习情绪的第一学校,9.0,(100人评价),亲子心理师  徐婧英 / 北京日报出版社/阳光博客 / 2020-5 / 48.00
27060577,父母：挑战,8.5,(221人评价),[美] 鲁道夫•德雷克斯 / 花莹莹 / 生活•读书•新知三联书店生活书店出版有限公司 / 2017-6-15 / 49.00
33427859,给大壮的信,8.1,(836人评价),苗炜 / 译林出版社 / 2019-5 / 39.00元
35082678,童年不缺爱           : 如何给孩子一生的安全感,9.0,(136人评价),心心妈 / 人民邮电出版社 / 2020-6 / 59.80元
26731285,婴幼儿及其照料者（第8版）           : 尊重及回应式的保育和教育课程,9.0,(87人评价),[美]珍妮特·冈萨雷斯-米纳（Janet Gonzalez-Mena）、黛安娜·温德尔·埃尔（Dianne Widmeyer Eyer） / 张和颐、张萌 / 商务印书馆 / 2016-1 / 88.00元
4746013,艺术人生的开端           : 2-12岁儿童的家庭美育与艺术游戏,8.8,(27人评价),苏清华 / 明天出版社 / 2010-3-1 / 25.00元
34446117,孩子如何学习           : 顶级心理学家给出的全新答案,8.0,(215人评价),[美]艾莉森•高普尼克、[美]安德鲁•梅尔佐夫、[美]帕特里夏•库尔 / 林文韵、杨田田 / 湛庐文化/浙江人民出版社 / 2019-7-5 / 69.90元
11524925,阿斯伯格综合征完全指南,9.0,(477人评价),[英]Tony Attwood / 燕原、冯斌 / 华夏出版社 / 2012-8-1 / 48.00元
33379155,与打骂和溺爱说拜拜,8.9,(166人评价),(美) 伊丽莎白·克拉里著 / 于应机、刘辉 / 北方妇女儿童出版社 / 2019-7 / 45.00
26352480,魔法岁月           : 0-6岁孩子的精神世界,8.8,(632人评价),[美]塞尔玛·弗雷伯格（Selma H.Fraiberg） / 江兰 / 浙江人民出版社 / 2015-4 / 46.90元
19977117,陪孩子走过小学六年,7.4,(223人评价),刘称莲 / 北京大学出版社 / 2012-10 / 29.80元
4826068,童年的秘密,8.2,(512人评价),[意] 玛利亚·蒙台梭利 / 单中惠 / 中国长安出版社 / 2010-5 / 22.80元
26600414,去情绪化管教           : 帮助孩子养成高情商、有教养的大脑！,8.5,(153人评价),丹尼尔•西格尔（Daniel J. Siegel）、蒂娜•佩妮•布赖森（Tina Payne Bryson） / 吴蒙琦 / 机械工业出版社 / 2015-9-1 / 45
3091489,儿童的道德判断,8.7,(41人评价),[瑞士]让.皮亚杰 / 傅统先 陆有铨 / 山东教育出版社 / 1984 / 2.65
35409494,让孩子像哲学家一样会思考,0,(少于10人评价),张玮   沈文婕 / 江苏凤凰文艺出版社 / 2021-3-29 / 39.90元
1451698,什么是教育,9.0,(501人评价),[德]卡尔.雅斯贝尔斯 / 邹进 / 生活·读书·新知三联书店 / 1991 / 3.25元
30289629,傅雷家书,8.7,(920人评价),傅雷 / 北岳文艺出版社 / 2017-9 / 35.00元
5299980,教出乐观的孩子,8.2,(378人评价),【美】马丁•塞利格曼 / 洪莉 / 万卷出版公司 / 20100920 / 39.80元
1664822,童年的秘密,8.7,(406人评价),玛丽亚·蒙台梭利 / 马荣根、单中惠 / 人民教育出版社 / 2005-01-01 / 17.80元
30162958,童年的秘密,8.8,(36人评价),[意]蒙台梭利 / 刘莹 / 浙江工商大学出版社 / 2018-1 / 25.00元
1101840,斯宾塞的快乐教育,8.7,(250人评价),[英] 赫伯特.斯宾塞 / 颜真 / 海峡文艺出版社 / 2005-2 / 19.80元
24754226,教出乐观的孩子           : 让孩子受用一生的幸福经典,8.2,(412人评价),马丁·塞利格曼、卡伦·莱维奇、莉萨·杰科克斯、简·吉勒姆 / 洪莉 / 浙江人民出版社 / 2013-6 / 46.90元
35280993,勇气之书,0,(少于10人评价),[日] 大野正人 / 赵天 / 天地出版社 / 2021-3 / 45.00元
26826895,孩子没问题，大人有问题,7.6,(169人评价),[日] 五味太郎 / 李奕 / 南海出版公司 / 2016-7 / 29.50元
24295824,共读绘本的一年,8.4,(251人评价),[英] 薇薇安•嘉辛•佩利 / 枣泥 / 新星出版社 / 2013-5-30 / 25.00元
25801138,是什么带来力量           : 乡村儿童的教育,8.9,(284人评价),卢安克 / 中国致公出版社 / 2014-1-1 / 36.00
35152309,每天3分钟学会数理化           : 366个故事培养孩子的理科思维,9.4,(16人评价),[日] 小森荣治 /主编 / 肖潇 / 低音 • 北京联合出版公司 / 2020-7 / 160.00元
27034284,教养在生活的细节里：洪兰 蔡颖卿 爱与智慧的对谈,8.3,(491人评价),洪兰、蔡颖卿 / 北京时代华文书局 / 2017-5-10 / 39.90
4143867,捕捉儿童敏感期,8.6,(617人评价),孙瑞雪 / 中国妇女出版社 / 2010-1 / 29.80元
10537771,登天之梯           : 一个儿童心理咨询师的诊疗笔记,9.1,(267人评价),[美] 布鲁斯·D·佩里、Maia Szalavitz / 曾早垒 / 重庆大学出版社 / 2012-1 / 27.00元
30761874,读懂孩子的心,7.7,(432人评价),樊登 / 中国友谊出版公司 / 2019-3 / 56元
35173329,真希望我父母读过这本书           : 你的孩子也会庆幸你读过,8.8,(619人评价),[英] 菲利帕·佩里 / 洪慧芳 / 中信出版集团 / 2020-8-18 / 48.00元
27139143,极简父母法则：教出快乐、自信、独立的孩子,7.6,(146人评价),【英】理查德·泰普勒（Richard Templar） / 侯文帅、钮跃增 / 人民邮电出版社 / 2017-9 / 49.00
26121296,学习树           : 系统解决孩子学习问题的新思维,7.8,(57人评价),斯坦利·格林斯潘 (Stanley I. Greenspan)、南希·桑代克·格林斯潘 (Nancy Thorndike Greenspan) / 李瑾倫 / 浙江人民出版社 / 2014-9-1
6532344,第56号教室的奇迹2           : 点燃孩子的热情,8.5,(278人评价),雷夫•艾斯奎斯 / 朱衣 / 中国城市出版社 / 2011-8 / 28.00元
2276901,斯波克育儿经,8.3,(564人评价),本杰明.斯波克 / 南海出版公司 / 2007-9 / 39.80元
19963465,走进奇妙的数学世界（全3册）,9.2,(272人评价),(日)安野光雅 / 李玉珍 / 新星出版社 / 2013-1 / 118.80元
4847299,林间最后的小孩           : 拯救自然缺失症儿童,8.5,(173人评价),[美] 理查德·洛夫 / 自然之友 / 湖南科学技术出版社 / 2010-4 / 28.00元
26922761,妈妈教的数学,8.7,(405人评价),孙路弘 / 浙江人民出版社 / 2016-11-1 / CNY 42.90
26655552,0-3岁孩子的正面管教           : 影响孩子一生的头三年,8.4,(428人评价),(美)简·尼尔森、谢瑞尔·欧文、罗斯琳·安·杜菲 / 花莹莹 / 北京联合出版公司 / 2015-8-1 / 42.00
26351466,人性火花           : 人类发展科学,9.1,(34人评价),[美]杰罗姆·凯根（Jerome Kagan） / 何子静 / 机械工业出版社 / 2015-3 / 59.00元
1679253,心平气和的一年级,8.4,(197人评价),薛瑞萍 / 长春出版社 / 2005-8 / 25.8
26841229,妈妈的心灵课           : 孩子、家庭和大千世界,8.6,(152人评价),[美] 温尼科特 / 魏晨曦 / 中国轻工业出版社 / 2016-8-1 / 52.00元
34869401,太棒了，我们的职业,9.5,(51人评价),[意] 阿戈斯蒂诺 • 特拉伊尼（Agostino Traini） 著/绘 / 金佳音 / 低音 • 北京联合出版公司 / 2019-11 / 88.00元
35143846,父母的格局（升级版）           : 成就孩子的第三种力量,8.3,(73人评价),黄静洁 / 中信出版社 / 2020-7 / 68
1146989,与孩子的天性合作           : 一位德国青年在中国的教育梦,8.9,(278人评价),（德）卢安克 / 广东教育出版社 / 2003-12 / 18.00元
26290387,游戏力Ⅱ           : 轻推，帮孩子战胜童年焦虑,8.3,(317人评价),"Lawrence J.  Cohen, Ph.D. / 李岩、伍娜、高晓静 / 中国人口出版社 / 2015-3-1 / 39.00"
24756462,骑鲸之旅           : 0-2岁亲子共读不可不知的神奇魔法,8.5,(1003人评价),粲然 / 译林出版社 / 2013-7 / 35.80元
1222924,蒙台梭利早期教育法           : 如何让孩子自主地学习,8.1,(288人评价),玛利亚·蒙台梭利 / 祝东平 / 中国发展出版社 / 2003-7 / 20.00元
27590935,运动塑造孩子的大脑(0-7岁关键运动全方案上下)           : 0-7岁关键运动全方案,8.8,(25人评价),[美]吉尔·康奈尔（Gill Connell）、[美]谢丽尔·麦卡锡（Cheryl McCarthy） / 方菁、陈筱睿、张铃凡、许馨予 / 华夏出版社 / 2017-11 / 98
3187123,观察儿童           : 幼儿园教师必读丛书,8.0,(66人评价),（英）莎曼　等著 / 单敏月，王晓平 / 华东师范大学出版社 / 2008-8-1 / 22.00元
35189206,淘气包马小跳28:妈妈我爱你,8.7,(17人评价),杨红樱 / 作家出版社 / 2020-8 / 28
25793616,哲学家与儿童对话,8.4,(127人评价),[德]里夏德•达维德•普雷希特（Richard David Precht） / 王泰智、沈惠珠 / 生活·读书·新知三联书店 / 2013-11 / 37.00
10515073,儿童健康指南           : 零至十八岁的身心灵发展,9.3,(54人评价),【德】米凯拉·格洛克勒 Michaela Glöckler、沃尔夫冈·戈贝尔 / 林玉珠 等 / 河北出版传媒集团 河北教育出版社 / 2012-2 / 58.00元
26647338,哲学与幼童,8.5,(149人评价),加雷斯·B·马修斯 著 / 陈国容 译、蒋永宜 校译 / 生活·读书·新知三联书店 / 2015-10 / 28.00
3736427,读图识中国,0,(少于10人评价),人民教育出版社地图编辑室 编 / 2009-3 / 35.00元
4733825,儿童早期艺术创造性教育,8.8,(60人评价),芭巴拉·荷伯豪斯 / 邓琪颖 / 广西美术出版社 / 2009-12 / 49.00元
10519488,你的2岁孩子           : 又好气又惹人爱的年龄，培养幽默感不可错过这一年,7.3,(587人评价),崔运帷 / 江西科学技术出版社 / 2012-3 / 25.00元
20492754,如何说孩子才肯学,8.8,(133人评价),[美] 阿黛尔•法伯、[美]伊莱恩•玛兹丽施 / 霍雨佳 / 中央编译出版社 / 2013-1 / 29.80元
33418502,儿童敏感期成长指南,8.1,(87人评价),李芷怡 / 低音•北京联合出版公司 / 2019-8 / 48.00元
